0.81100,1.04451,0.57142,0.27513,0.65049,1.04356,0.25786,0.70755,1.10049,1.56172,0.11561,0.43423,0.76147,1.16997,0.80539,0.22742,0.59238,1.27452,0.43744,0.55399,0.37672,0.94085,0.07208,0.30501,1.00244,0.76108,0.27654,0.63289,0.24873,1.67584,0.31907,0.41038,1.19085,0.76855,0.21491,0.21114,0.32302,0.74572,0.35336,0.83288,0.26975,1.42435,0.84969,0.58009,0.75724,0.99338,0.39265,0.39651,1.10228,0.62549,0.50531,0.32255,0.59364,1.46630,0.34988,0.36913,0.38598,1.22952,0.72186,0.52193
0.76903,1.09100,1.61773,0.25335,0.23872,0.35141,0.90442,0.56449,0.42985,0.31011,0.92301,0.21909,1.09208,0.50962,0.62777,0.59602,0.27671,1.38755,0.44693,0.67546,0.79225,0.69522,0.84814,0.55687,1.01304,1.19569,1.00205,0.32519,0.27164,0.59224,0.92010,0.41370,0.42326,1.42735,0.21852,0.24240,1.02219,0.43922,1.35716,0.28092,0.26278,0.90238,0.38463,0.26413,0.35714,1.01518,0.70268,0.37293,0.58087,0.86519,1.57092,0.33284,0.42982,0.29624,0.32577,0.30443,0.67235,1.08148,0.27581,0.51887
0.89632,0.27553,0.13915,0.63826,0.64958,0.96132,0.19082,0.30196,0.43650,0.65715,0.20050,0.20599,0.34954,0.81101,1.62154,0.22537,0.27163,0.38954,0.85176,0.26043,0.35009,1.46151,0.14016,0.24269,0.47393,1.24687,1.28716,0.23532,0.44347,0.61043,0.36772,0.38389,0.44950,0.47417,0.91012,0.43355,1.06465,0.90780,0.76171,0.30062,0.30283,0.65099,0.77236,0.76362,0.31647,1.00407,0.20887,0.67814,1.63489,0.93263,0.63761,0.82905,0.39067,1.74034,1.07078,1.05560,0.74091,0.81873,0.78057,0.42864
0.62259,1.71389,1.03624,0.61009,0.24059,1.21720,0.97698,0.58421,0.26962,0.91629,0.16704,0.88662,1.35449,1.62365,0.27742,0.27064,0.23431,0.87585,0.57280,0.87256,0.75846,0.59591,0.65220,0.53694,1.04406,0.16685,0.27402,0.19693,0.59923,0.93764,0.32919,0.63619,0.84026,0.66216,0.17843,0.24790,0.60004,0.83019,1.15128,0.29238,0.23633,0.98552,0.42875,0.53534,0.23762,0.60586,0.84766,0.55688,0.03252,1.39553,0.40443,0.23386,0.32594,0.22763,0.27003,0.42273,0.71251,1.20981,0.52504,0.50247
1.77120,0.54727,1.42265,0.61394,0.49140,1.39343,0.47882,0.65819,1.14804,1.60085,0.93786,0.30443,0.92026,0.85442,0.88737,0.14107,1.00857,1.74280,0.35949,0.23747,0.29185,0.48335,0.60600,0.37544,1.51056,1.33228,0.81052,0.14935,0.60734,1.83640,1.00794,0.26656,0.35956,1.06724,0.46356,0.84890,1.38392,0.62313,0.34364,0.24905,1.04643,0.74164,0.74832,0.26264,1.36501,1.22428,0.29696,0.13071,1.70256,0.34839,1.53007,0.17040,0.31465,1.01514,0.19502,0.56420,0.51600,0.41204,0.48680,0.32031
0.26297,0.47833,0.69006,0.28632,0.60454,0.24979,0.70889,0.52669,0.58374,0.40445,0.31301,0.25122,1.13742,0.77530,1.02643,0.23826,0.19102,1.03143,0.18908,0.15540,0.20245,1.24937,0.42886,0.50418,0.27651,1.23760,1.66926,0.68184,0.19785,0.41194,0.17164,0.17679,0.29203,1.11097,0.21769,0.15136,0.72944,1.83404,1.17447,1.09108,0.22966,1.79135,0.26710,0.52772,0.25917,0.93180,0.19799,0.94453,0.72566,0.92713,0.09204,0.84485,0.26813,1.76041,1.25664,0.46898,0.63772,1.06380,0.47644,0.57700
0.59094,1.25389,0.75430,0.31917,0.17057,1.22676,0.45686,0.49032,0.58830,0.84031,0.48562,0.18870,0.39753,0.92744,0.74537,1.36726,0.71338,0.67549,1.16966,0.50558,1.26700,0.74066,0.46177,0.20879,0.84574,0.37650,0.02171,1.10194,0.70935,1.59993,1.07592,1.23054,0.55931,0.36590,0.18440,0.39951,0.78709,0.49077,0.90295,0.20441,0.68114,1.01350,0.61408,0.76443,0.52813,1.27223,0.11815,0.52375,0.81106,0.88123,1.53736,0.03494,0.65706,0.64161,0.28658,0.41918,0.49396,1.50264,0.39856,0.66939
1.45596,1.16223,0.32863,0.19304,0.22214,1.44289,0.49120,0.43031,0.43145,0.41634,0.54018,0.93854,0.41594,0.24169,0.43522,0.29875,0.24158,0.26815,0.12204,1.09156,0.31206,0.52170,0.47675,0.99950,0.50812,0.37429,1.75964,0.41340,0.24666,0.49503,0.47025,0.50724,1.06564,1.61100,0.12777,0.14117,0.32821,1.10748,1.00509,0.71529,0.44474,1.02525,0.68121,0.53058,0.92533,0.74710,1.27652,0.49396,1.12171,0.53840,1.02214,0.03362,0.10815,1.14687,0.19098,0.48935,0.43402,1.00942,0.30733,0.59449
0.18748,0.58927,0.74708,0.32856,0.70934,0.51974,0.71920,0.34326,0.73546,1.88211,0.22623,0.06289,1.70603,0.82418,2.00461,0.26885,0.50296,2.05724,1.05082,0.49197,0.22526,1.65278,0.43104,0.34495,1.72971,1.56259,0.98452,0.38426,0.17938,1.36403,0.40157,0.17411,0.12700,0.11413,1.11978,0.31432,1.83190,1.11582,0.44435,0.35700,0.43268,0.74396,0.76621,0.52526,0.16365,1.23850,0.48063,0.41165,0.55907,1.63467,0.73182,1.30604,0.93919,0.44035,0.85228,0.27128,0.78159,0.13761,0.18118,0.35575
1.12804,0.99498,2.00932,1.04144,0.05898,1.41555,0.40062,0.25755,0.58282,0.88900,0.13725,0.05185,0.34343,1.45347,0.35896,0.73237,0.09546,0.46029,0.56599,0.43222,0.63038,0.04688,0.37213,0.30997,1.09341,1.37939,0.93241,0.33590,0.87528,1.18656,0.30082,0.73040,1.00766,1.37508,0.21724,0.53288,0.58117,0.90984,0.92321,0.27964,0.28585,0.30873,0.36601,0.47707,1.01068,0.85019,0.37836,0.58480,0.43397,1.01598,0.34688,0.25191,0.38750,0.91825,0.95498,0.81700,0.60581,1.85872,1.10545,0.51036
1.11176,0.54934,0.64311,0.42585,1.01533,1.02574,0.15211,0.77891,0.57787,0.91842,0.92164,1.24098,1.59459,1.13871,0.46713,0.14924,0.05136,1.00890,0.57087,0.35174,1.07906,1.82391,0.30937,0.26311,0.20541,0.26738,0.29044,0.25813,0.20746,0.15599,0.82058,0.62665,0.41746,0.97344,0.20458,0.04808,1.24721,0.81315,1.42459,0.18943,0.60432,0.89098,0.24796,0.36749,0.48920,1.15332,0.26677,0.16771,1.73429,0.07371,1.34454,0.16556,0.51351,0.77305,0.50354,0.34024,0.41557,0.95399,0.55682,0.17661
1.44887,1.33001,1.20985,0.45629,0.43692,0.31432,1.26754,0.81474,0.63191,0.93604,0.05425,0.07739,0.93091,0.47096,1.37265,0.31616,1.26830,1.52013,0.48414,0.80539,0.46906,0.90054,0.18583,0.58872,1.61261,0.21036,1.04144,0.16253,0.05193,1.88508,0.68929,0.34672,0.15606,0.30086,0.61250,1.14547,0.51194,0.78370,0.47332,0.08005,0.40940,1.69720,0.91546,0.63821,0.49908,0.64020,0.78731,0.58956,0.70374,0.59880,1.22284,0.83536,0.42686,2.06709,0.42300,0.63680,0.69204,1.05755,0.42756,0.88500
0.80882,1.14364,0.35864,0.37050,0.43060,1.63257,0.58575,0.45315,0.50687,0.42296,0.76999,0.06181,0.37059,0.53540,0.14581,0.03485,0.45136,0.79141,0.60042,0.46584,0.69096,0.22542,0.62062,0.13870,0.30131,2.22020,0.75362,1.07490,0.04768,0.54646,0.80989,0.69492,0.28100,0.69064,0.13929,0.26013,1.34833,0.36742,0.26751,0.93469,0.34850,1.29457,0.14082,0.66940,0.37984,1.32963,0.36331,0.80436,0.60430,1.61241,0.46807,0.08759,0.41837,0.85523,0.83046,0.24231,0.38248,0.74541,0.29773,0.60036
0.92314,0.91306,0.31233,0.26379,0.36089,0.95122,0.59581,0.34355,0.37948,1.09975,0.42452,1.13160,1.13715,1.75366,1.01278,1.16962,0.45224,0.37909,0.67513,0.32503,0.54733,1.21910,0.12253,0.95505,1.56465,0.33433,0.23886,0.21200,1.37742,1.46390,0.59714,0.47048,1.34918,1.65891,0.29386,0.23275,0.96858,1.12625,0.97136,0.27837,0.58042,0.37191,1.13344,0.17080,0.86099,0.41319,0.59692,0.49793,0.56057,1.39854,1.21464,0.54577,0.43852,0.96948,0.27386,0.36919,0.77729,1.27280,0.19061,0.47540
0.97665,0.91034,0.84715,0.20119,0.25250,0.38460,0.56670,0.73190,0.39165,0.30414,0.27411,0.41289,1.24884,0.66960,1.32437,0.31252,0.40975,1.81573,0.18395,0.18410,0.58752,0.26125,0.96485,0.39548,0.51603,1.33681,2.26162,0.18546,0.32964,1.05757,0.33654,0.33836,0.55755,0.87481,0.41110,0.23112,0.48919,0.95977,1.03102,0.87399,0.42724,0.44752,0.39726,0.86080,0.14592,1.52921,0.49468,0.51891,0.50333,0.50192,0.40667,0.03281,0.29509,1.21448,0.91654,0.13563,0.51813,0.78427,0.67364,0.54124
0.27917,0.64997,1.96412,0.05377,0.13468,1.59732,0.59150,0.50028,1.04518,0.71913,0.55864,0.44600,0.88582,0.11107,1.47660,0.14486,0.30213,0.36306,0.94089,0.43025,0.31826,2.00099,0.36595,0.47893,0.97772,1.10990,0.59456,0.06518,0.21622,0.43216,0.51105,0.17892,0.58785,0.42541,0.81011,0.11228,1.31546,1.29000,1.78668,0.14053,0.36101,0.85550,0.76947,0.42256,1.12228,0.19632,0.45784,0.42878,2.20648,0.44932,1.37487,0.97103,0.18290,0.26255,0.35162,0.33306,0.66802,1.27819,0.82582,0.51832
1.68150,1.10692,1.03896,1.24551,0.68158,0.98977,0.40348,0.53628,0.25799,1.54356,0.42483,0.41666,0.60029,1.52150,0.83005,0.82078,0.18502,1.00213,0.57575,0.62123,0.88018,0.36222,0.47682,0.42156,1.31558,0.39560,0.56438,1.01767,0.09301,0.72689,0.91256,1.02903,0.55962,0.48886,0.24818,0.56668,0.64917,1.18576,0.34402,0.72079,0.24638,2.18465,0.47328,0.65599,0.36397,1.76262,0.14432,0.55605,0.95554,1.68990,0.06210,0.41224,0.06725,1.77599,0.21210,1.24565,0.21495,0.52339,0.51518,0.45552
0.36073,0.48806,0.35108,0.36283,0.44032,0.39558,0.80452,0.26612,0.18879,1.33470,0.14910,0.31208,0.44312,1.38778,0.40765,0.24532,0.15927,1.60953,0.59329,0.93847,0.43580,0.49323,0.45168,0.33756,0.38696,1.46980,0.51476,0.66215,0.05293,0.82008,0.57839,0.51064,0.60654,0.78699,0.19910,0.06761,1.33536,0.59400,1.54815,0.12351,0.32108,0.95527,0.31085,0.28170,0.79021,0.92734,0.57948,0.14840,0.90292,1.02111,2.03406,0.39990,0.23695,0.45246,0.61763,0.43840,0.90908,0.72821,0.43116,0.29351
0.86189,0.53714,1.49013,0.22249,0.63156,1.35783,0.60738,0.17986,0.39003,0.85477,0.67471,0.17043,1.76950,0.18422,0.32852,0.10165,0.03734,0.35941,0.36309,0.32975,0.73151,1.19037,0.38484,0.23088,0.98864,0.53457,0.95483,0.44601,0.85083,1.49033,0.47743,0.36052,0.39953,1.47260,0.11101,1.30656,0.16653,1.27044,0.71089,0.05978,0.05299,0.87172,0.13070,0.75371,0.48957,0.47457,0.73753,0.29882,0.46838,0.22607,0.06948,0.44135,0.34807,1.56941,0.15384,0.49573,0.56097,1.42743,0.25590,0.81751
1.29780,1.90799,0.46437,0.71147,0.42362,1.19209,0.61031,0.24484,1.40202,0.88931,0.38945,0.04833,0.45952,0.17521,2.00209,0.44004,1.46428,1.64909,0.78523,0.67261,0.41260,0.73339,0.43967,0.11060,0.97416,0.65301,1.88303,0.47077,0.03373,1.54509,0.77156,0.69019,0.77484,0.93380,0.47162,0.15557,1.01881,0.13149,0.36343,1.08439,1.15468,1.22447,1.02311,0.32135,0.52427,1.39748,0.46131,1.11367,1.20113,1.51091,1.75538,0.17534,1.30938,0.19740,1.52784,0.50370,0.61030,0.67343,0.60862,0.25879
1.04879,0.95569,0.48111,0.39372,0.39387,0.70016,0.56930,1.40590,0.60811,1.06027,0.44511,1.19058,1.22075,1.54469,0.94995,0.04280,0.22085,0.78262,0.57409,0.45812,0.22536,1.58140,0.16195,1.06257,0.19897,0.97578,0.21697,0.45264,1.27884,0.76124,0.41783,0.41543,0.52800,0.11727,0.81605,0.08984,1.59277,0.63877,1.71684,0.07495,0.36564,0.64733,0.85025,0.74303,0.76774,0.75387,0.50688,0.28161,0.07668,0.35689,0.93194,0.67104,0.38552,0.51933,0.57532,0.46648,0.35682,1.17913,0.70390,0.30683
1.02907,0.28934,0.61931,0.26218,0.07605,1.21723,0.41958,0.52152,0.47509,0.28030,0.40697,0.09013,1.11225,1.65239,0.53952,1.19620,0.13043,0.98807,0.59313,0.29784,1.05784,0.31047,0.03829,0.18042,2.01574,0.02346,0.09520,0.37771,0.37197,0.64145,0.20676,0.21175,0.40009,0.89003,0.07094,0.89504,0.53194,1.94897,0.20157,0.76180,0.52176,0.51130,0.46086,0.51677,0.57608,1.37417,0.41806,0.19563,1.93842,1.63568,0.96316,0.39583,0.39029,2.29509,0.52455,0.32104,0.77819,1.48030,0.47206,0.89231
0.50807,0.10395,1.00125,0.16534,0.76159,0.98920,0.76627,0.42118,0.46190,0.53308,0.41289,0.74696,0.25594,0.47505,1.13092,0.31890,0.67261,1.24036,0.53842,0.41047,0.58127,1.08804,1.12690,0.11686,0.25495,2.31443,1.41137,0.20325,0.42478,0.89337,1.13031,0.89234,0.39307,1.44356,0.95123,0.24188,1.09819,0.96125,1.67215,0.44203,0.38284,0.60325,0.26693,0.47344,0.34915,0.12411,0.56688,0.14667,0.92158,0.59448,0.96208,0.42575,0.22577,0.53269,0.60554,0.67552,0.57833,0.40555,0.50160,0.53032
0.87437,1.89171,1.65969,0.07079,0.40797,0.27834,0.60249,0.43563,0.17970,1.29277,0.46916,0.23931,0.10302,1.35934,0.65819,0.14163,0.66390,0.54878,0.36095,0.83434,0.54715,1.52428,0.35726,0.71804,0.55320,0.05067,1.68259,0.34528,0.44011,1.71907,0.21127,0.54131,0.12783,0.74442,0.36278,0.17654,1.08556,0.65496,0.95349,0.45610,0.15175,2.13146,0.93319,0.59750,0.84410,1.80705,0.34190,1.33221,0.89683,0.04623,0.80629,0.38799,0.62044,1.12511,0.16315,0.47818,0.45084,1.57620,0.50978,0.51051
1.28506,1.25480,1.16299,0.50027,0.43136,1.67044,0.52279,0.34218,0.87936,1.47234,0.35486,0.64299,2.25600,0.97668,0.18826,0.75753,0.43888,1.19506,0.83359,0.49807,0.61239,0.14595,0.48258,0.67011,1.89678,1.76057,1.04561,0.84623,0.44791,0.20215,0.39130,0.46230,0.62710,0.78136,0.39960,0.07814,0.14818,0.43967,0.10051,0.42353,0.72978,0.98321,0.47794,0.50493,0.60821,0.83987,0.14747,0.47861,0.92287,1.51781,0.74142,0.21819,0.06079,0.21921,0.93999,0.19403,0.70731,1.06040,0.51496,0.51695
1.00785,0.92337,0.91440,1.14080,0.43280,0.68676,0.70560,0.93507,0.91098,0.71542,0.12694,0.28747,0.60475,0.84442,1.87987,0.44701,0.42462,1.27037,0.57309,0.41121,0.60998,0.45211,0.30359,0.41063,0.08891,0.31586,0.85491,0.22218,0.42789,0.90809,1.13547,0.37013,1.28293,1.12576,0.32957,1.03846,1.67819,1.63137,0.95975,0.23810,0.43306,1.03481,0.64285,0.52778,0.57074,0.62576,0.92350,0.53343,0.95102,1.35023,0.19550,0.05430,0.78972,1.80936,0.69386,0.76497,0.58394,0.80659,0.52956,0.39748
0.91047,0.91778,0.75754,0.08893,0.39911,0.81102,0.56351,0.23083,0.55045,1.13705,0.72125,0.09199,0.09511,0.79786,0.93135,0.40305,0.45305,0.37550,0.33123,0.18955,0.58988,1.26570,0.57523,0.45003,1.53767,1.50352,0.98834,0.56455,0.32732,1.56618,0.59569,0.15524,0.17852,0.14530,0.23981,0.07306,0.70947,0.76382,1.33856,0.06416,0.44940,0.77222,0.55025,0.53221,0.28891,0.99682,0.44853,0.42123,0.92363,0.91718,1.90004,0.98413,0.28748,1.08664,0.55406,0.48605,0.57814,0.48780,0.44057,0.31638
0.05563,0.41936,1.09837,0.74508,0.23440,1.17796,0.42239,0.79364,0.22228,0.58852,0.41386,0.04355,1.94861,1.12156,0.87737,0.36942,0.41987,0.92409,0.80920,0.90104,0.45477,1.69148,0.30046,0.38975,1.09574,0.91753,0.71966,0.06349,0.48098,1.32374,0.28329,0.14930,0.91229,0.75411,0.10768,0.76462,1.12013,0.57996,1.18565,1.03543,0.41078,0.55858,0.38490,0.52404,0.93200,1.43085,0.49769,0.33602,0.36376,0.56197,0.89984,0.32904,0.14303,1.26491,0.48127,0.39362,0.41047,0.81268,0.18777,0.82356
1.30990,1.37220,0.68469,0.36013,0.63966,1.02055,0.74858,0.54851,0.16050,0.83004,0.15201,1.23183,0.37334,0.55665,0.90578,0.15370,0.25473,1.64683,0.20651,0.49877,0.72308,0.37816,0.57438,0.08837,0.73515,0.60950,1.14799,0.86581,0.50425,0.35562,0.14578,1.40369,0.56142,1.10850,0.05676,0.36306,0.26797,1.39489,0.95343,0.43408,0.33224,1.64451,0.78014,0.57339,0.33178,0.29657,0.49338,0.17083,0.41840,1.26951,0.93893,0.05256,0.53586,0.57118,0.69814,0.58817,0.17146,1.49967,0.93301,0.43818
1.33001,0.11931,0.11395,0.24299,0.22521,1.10723,0.64058,0.51129,1.33641,0.59100,0.04334,0.41657,0.80020,1.04616,0.76626,0.69136,0.63522,1.02296,0.91264,0.46617,0.57222,0.71838,0.43522,0.83708,1.08141,1.24024,0.50983,0.35358,0.41278,1.62025,1.30045,0.49388,0.63224,0.48741,1.42136,0.35233,0.73837,0.77469,0.43937,0.46168,0.07337,0.37372,0.54372,0.51612,0.85040,1.25829,0.53416,1.13997,1.02169,0.68038,0.93139,0.84184,0.04109,1.46755,0.51606,0.43617,1.14746,1.41897,0.30806,0.58576
0.43582,1.71230,1.92094,0.68151,0.55682,0.94014,0.17179,0.29769,0.55385,0.85172,0.99920,0.19236,1.52052,1.15857,1.06743,0.39333,0.46573,0.48087,0.56135,0.54780,0.64530,1.63560,0.45564,0.35083,0.58888,0.65116,0.35494,0.51898,0.09256,1.02540,0.55760,0.44321,0.30578,0.82540,0.18041,0.37630,1.67640,0.59173,0.27826,0.44187,0.41746,1.60785,0.31328,0.36778,0.55806,1.36517,0.30706,0.41915,1.76034,0.27071,0.76656,0.39302,1.00292,0.87835,0.43027,0.15105,0.50362,1.01732,0.54967,0.47266
1.38141,0.03579,0.80409,0.41476,0.41597,0.85745,1.05542,0.81217,0.57969,1.63394,0.17180,0.05612,0.89880,0.91948,0.13307,0.39731,0.28210,0.15508,0.32373,0.45575,0.40988,0.95200,0.25332,0.41511,1.27269,1.17840,1.28022,0.23572,0.81154,0.40387,0.59050,0.16779,0.58270,0.99835,0.08125,0.57222,0.06233,0.30099,1.61695,0.23204,0.91596,0.22102,0.14238,0.71220,0.40152,0.68472,0.64698,0.53134,0.91620,1.75291,1.10741,0.27391,0.34118,0.96504,0.79940,0.84156,0.27187,1.03707,0.64404,0.27292
0.65524,1.74302,0.06215,0.41745,0.42890,1.08530,0.21514,0.50141,0.43369,0.30938,0.62909,1.01247,0.94403,0.89160,1.12473,0.20455,0.07822,2.30048,0.82302,0.47344,0.18482,0.72486,0.61655,0.52850,0.29249,0.93658,1.40858,0.62444,0.32973,1.61057,0.44700,0.95248,0.12857,1.64616,0.05933,0.39493,0.30259,1.82404,0.02640,0.07919,0.40716,1.33729,1.24183,0.29333,0.79832,1.11142,0.52302,0.51350,0.68321,0.60156,0.52542,0.55385,0.41752,0.53126,0.40879,0.48021,0.90045,0.97934,0.48048,0.75322
0.30304,0.92263,1.85811,0.45419,0.28636,0.98122,0.95898,0.55024,0.77598,1.17044,0.39533,0.31299,0.87496,0.45162,1.20901,0.61504,0.93768,0.44981,0.59021,0.61522,0.15029,0.58963,0.22532,0.30729,0.73089,0.95851,0.93613,0.25278,0.12593,0.56797,0.75632,0.49108,1.22778,0.33659,1.24448,0.17775,2.23491,1.05667,1.07230,0.44838,0.45449,0.65125,0.39349,0.74176,0.61838,0.29650,0.22702,0.49352,1.19004,1.07256,1.08088,0.41286,0.17283,0.68949,0.73865,0.50120,0.57350,0.76286,0.49747,0.53195
1.58199,0.41521,0.88917,0.44672,0.53320,0.96560,0.36131,0.55879,0.55005,1.07324,0.40754,0.49176,1.02406,1.36660,1.05444,0.40245,0.34521,1.53795,0.56749,0.37087,1.50136,0.57958,0.57729,0.53135,1.67823,0.70588,0.70155,0.65405,0.83895,1.45849,0.38598,0.53838,0.52010,0.36911,0.28458,0.10454,0.92060,0.92688,1.82233,0.98912,0.40677,1.73519,0.69807,0.19976,0.22825,1.43620,0.80146,0.27711,0.88158,0.26355,1.15940,0.36719,0.63565,1.16876,0.52773,0.37737,0.39605,1.34297,0.56009,0.36531
0.02647,1.01571,0.30566,0.41297,0.06419,0.85450,0.82011,0.46226,0.38658,0.79514,0.39564,0.40834,0.74914,1.00414,0.72944,0.37096,0.52357,0.47358,0.37607,0.18684,0.57037,0.60982,0.42568,0.41750,0.57002,0.45971,1.16147,0.43432,0.42071,0.90511,0.80044,0.51799,0.57415,1.12435,0.16961,0.09183,0.40805,0.86802,0.90910,0.40401,0.46364,0.51985,0.36549,0.86539,0.96609,1.17394,0.32725,0.75057,0.71030,0.64430,0.70583,0.46773,0.36843,1.79108,0.60820,0.15138,0.16727,0.78947,0.43144,0.54030
